2022-12-04 14:52:52,773 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:52:54,790 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:52:55,272 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:52:55,272 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:53:09,525 DEBUG   SystemMonitor:8260 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-12-04 14:53:09,526 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
2022-12-04 14:53:10,431 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:53:10,431 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:53:25,610 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:53:25,610 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:53:39,537 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
2022-12-04 14:53:40,772 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:53:40,773 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:53:55,957 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:53:55,957 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:54:09,541 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
2022-12-04 14:54:11,147 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:54:11,148 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:54:26,344 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:54:26,345 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:54:39,548 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
2022-12-04 14:54:41,541 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:54:41,541 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:54:57,011 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:54:57,011 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:55:09,571 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
2022-12-04 14:55:12,185 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:55:12,186 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:55:27,364 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:55:27,365 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:55:39,576 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
2022-12-04 14:55:42,541 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:55:42,542 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:55:55,289 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:55:57,732 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:55:57,733 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:56:01,424 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:56:03,453 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:56:05,474 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:56:07,519 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:56:07,729 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: partial_history
2022-12-04 14:56:07,729 DEBUG   SenderThread:8260 [sender.py:send():303] send: history
2022-12-04 14:56:07,730 DEBUG   SenderThread:8260 [sender.py:send():303] send: summary
2022-12-04 14:56:07,732 INFO    SenderThread:8260 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-04 14:56:08,531 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\wandb-summary.json
2022-12-04 14:56:09,540 INFO    Thread-17 :8260 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\alban\PycharmProjects\FDL\Kaggle\wandb\run-20221204_145208-5nsgzspa\files\output.log
2022-12-04 14:56:09,577 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
2022-12-04 14:56:13,007 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:56:13,008 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:56:28,175 DEBUG   HandlerThread:8260 [handler.py:handle_request():139] handle_request: stop_status
2022-12-04 14:56:28,175 DEBUG   SenderThread:8260 [sender.py:send_request():317] send_request: stop_status
2022-12-04 14:56:39,580 DEBUG   SenderThread:8260 [sender.py:send():303] send: stats
